,onehotencoder__x0_Cloudy,onehotencoder__x0_Fair,onehotencoder__x0_Fair / Windy,onehotencoder__x0_Light Rain,onehotencoder__x0_Mostly Cloudy,onehotencoder__x0_Mostly Cloudy / Windy,onehotencoder__x0_Partly Cloudy,onehotencoder__x0_Partly Cloudy / Windy,onehotencoder__x0_Rain,onehotencoder__x0_Thunder,onehotencoder__x0_Thunder / Windy,onehotencoder__x0_Thunder in the Vicinity,Temperature_F,Dew_Point_F,Humidity_%,Wind_Speed_mph,Wind_Gust_mph,Pressure_in,Precip_in,Carrier_delay_probabilty,Destination_delay_probabilty,Delaym4h_s,Yesterday_delay_probabilty,DepDelay,Label,Wind_x,Wind_y,DayOfWeek_x,DayOfWeek_y,Month_x,Month_y,Hour_x,Hour_y
27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1877988352900495,0.20231822971549,0.014492753623188406,0.125,-6.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.2627206645898234,0.014492753623188406,0.125,-4.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.3345521023765996,0.014492753623188406,0.125,-5.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.2198067632850241,0.014492753623188406,0.125,-5.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.2163978494623656,0.014492753623188406,0.125,-5.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.093743081465803,0.1955117307038422,0.014492753623188406,0.125,-7.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.2516129032258064,0.014492753623188406,0.125,-8.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.1594684385382059,0.014492753623188406,0.125,-8.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1862006052601073,0.1956792687993352,0.014492753623188406,0.125,-1.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.1955117307038422,0.014492753623188406,0.125,-6.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.1945843828715365,0.014492753623188406,0.125,-3.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.2387096774193548,0.014492753623188406,0.125,-8.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.3587830080367394,0.014492753623188406,0.125,3.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1862006052601073,0.2774460266421681,0.014492753623188406,0.125,-4.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.2721134368669817,0.014492753623188406,0.1333333333333333,20.0,1.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.3598944591029023,0.014492753623188406,0.1333333333333333,7.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.3057722308892355,0.014492753623188406,0.1333333333333333,-1.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.3231270358306189,0.014492753623188406,0.1333333333333333,-2.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.4,0.014492753623188406,0.1333333333333333,-2.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.1924629878869448,0.014492753623188406,0.1333333333333333,1.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1742063372410562,0.20231822971549,0.014492753623188406,0.1333333333333333,-4.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1742063372410562,0.1924629878869448,0.014492753623188406,0.1333333333333333,-6.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.2746243739565943,0.014492753623188406,0.1333333333333333,-8.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1742063372410562,0.2409502262443439,0.014492753623188406,0.1333333333333333,-3.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1862006052601073,0.2516129032258064,0.014492753623188406,0.1333333333333333,-5.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.903225806451613,0.76,0.19607843137254902,0.0,0.4950495049504955,0.0,0.2373157396858419,0.112,0.014492753623188406,0.1333333333333333,27.0,1.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1862006052601073,0.1766889383815887,0.014492753623188406,0.1333333333333333,-3.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1742063372410562,0.2313131313131313,0.014492753623188406,0.1333333333333333,-2.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.3231270358306189,0.014492753623188406,0.1333333333333333,0.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.2313131313131313,0.014492753623188406,0.1333333333333333,0.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.2283884738527214,0.014492753623188406,0.1333333333333333,-4.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.1930379746835443,0.014492753623188406,0.1333333333333333,0.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.2560386473429952,0.014492753623188406,0.1333333333333333,1.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.2373157396858419,0.2832369942196532,0.014492753623188406,0.1333333333333333,-8.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.3710907297207089,0.2627206645898234,0.014492753623188406,0.1333333333333333,-4.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.913978494623656,0.85,0.23529411764705882,0.0,0.5,0.0,0.1862006052601073,0.2564841498559078,0.014492753623188406,0.1333333333333333,0.0,0.0,-0.3826834323650897,0.9238795325112867,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
