Scheduled_Dep_Time,DayOfWeek,Month,Hour,Temperature_F,Dew_Point_F,Humidity_%,Wind_Speed_mph,Wind_Gust_mph,Pressure_in,Precip_in,Wind,Condition,Carrier_delay_probabilty,Destination_delay_probabilty,Delaym4h_s,Yesterday_delay_probabilty,DepDelay,Label
2022-08-01 05:01:00,1,8,5,70.0,67.0,90.0,8.0,0.0,30.0,0.0,NNE,Cloudy,0.37109072972070895,0.3231270358306189,0.0,,-8.0,0.0
2022-08-01 06:00:00,1,8,6,69.0,67.0,93.0,8.0,0.0,29.99,0.0,NE,Light Rain,0.37109072972070895,0.2774460266421681,0.0,,-8.0,0.0
2022-08-01 06:00:00,1,8,6,69.0,67.0,93.0,8.0,0.0,29.99,0.0,NE,Light Rain,0.23731573968584196,0.27211343686698175,0.0,,-1.0,0.0
2022-08-01 06:13:00,1,8,6,69.0,67.0,93.0,8.0,0.0,29.99,0.0,NE,Light Rain,0.37109072972070895,0.27462437395659434,0.0,,-9.0,0.0
2022-08-01 06:29:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.18779883529004954,0.25161290322580643,0.0,,-6.0,0.0
2022-08-01 06:30:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.18620060526010737,0.17668893838158872,0.0,,-3.0,0.0
2022-08-01 06:30:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.37109072972070895,0.21980676328502416,0.0,,-5.0,0.0
2022-08-01 06:30:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.2384439405489145,0.19551173070384223,0.0,,-6.0,0.0
2022-08-01 06:30:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.18620060526010737,0.19551173070384223,0.0,,-3.0,0.0
2022-08-01 06:30:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.37109072972070895,0.35989445910290235,0.0,,13.0,0.0
2022-08-01 06:35:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.18620060526010737,0.2564841498559078,0.0,,0.0,0.0
2022-08-01 06:40:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.37109072972070895,0.3587830080367394,0.0,,2.0,0.0
2022-08-01 06:45:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.18620060526010737,0.3587830080367394,0.0,,0.0,0.0
2022-08-01 06:50:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.18620060526010737,0.2677238805970149,0.0,,-1.0,0.0
2022-08-01 06:50:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.23731573968584196,0.2677238805970149,0.0,,-1.0,0.0
2022-08-01 06:50:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.37109072972070895,0.33455210237659966,0.0,,-8.0,0.0
2022-08-01 06:59:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.37109072972070895,0.19567926879933528,0.0,,-8.0,0.0
2022-08-01 06:59:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.23731573968584196,0.2378167641325536,0.0,,-5.0,0.0
2022-08-01 06:59:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.23731573968584196,0.19551173070384223,0.0,,-3.0,0.0
2022-08-01 06:59:00,1,8,6,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.1742063372410562,0.13520749665327977,0.0,,-7.0,0.0
2022-08-01 07:00:00,1,8,7,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.23731573968584196,0.19567926879933528,0.0,,2.0,0.0
2022-08-01 07:00:00,1,8,7,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.18620060526010737,0.2774460266421681,0.0,,175.0,1.0
2022-08-01 07:10:00,1,8,7,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.23731573968584196,0.2774460266421681,0.0,,-5.0,0.0
2022-08-01 07:15:00,1,8,7,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.09374308146580308,0.19458438287153654,0.0,,-4.0,0.0
2022-08-01 07:20:00,1,8,7,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.23731573968584196,0.35989445910290235,0.0,,-3.0,0.0
2022-08-01 07:29:00,1,8,7,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.18779883529004954,0.20231822971549,0.0,,92.0,1.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.2163978494623656,0.0,,83.0,1.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.25161290322580643,0.0,,88.0,1.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.37109072972070895,0.15946843853820597,0.0,,-10.0,0.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,7.0,0.0,29.99,0.0,ENE,Light Rain,0.37109072972070895,0.19551173070384223,0.0,,-9.0,0.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.21980676328502416,0.0,,-6.0,0.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.18620060526010737,0.19567926879933528,0.0,,-5.0,0.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.09374308146580308,0.19551173070384223,0.0,,-4.0,0.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.3587830080367394,0.0,,-1.0,0.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.26272066458982346,0.0,,0.0,0.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.33455210237659966,0.0,,3.0,0.0
2022-08-01 07:30:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.19458438287153654,0.0,,3.0,0.0
2022-08-01 07:35:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.23870967741935484,0.0,,4.0,0.0
2022-08-01 07:40:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.3587830080367394,0.0,,-3.0,0.0
2022-08-01 07:55:00,1,8,7,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.18620060526010737,0.2774460266421681,0.0,,-1.0,0.0
2022-08-01 08:00:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.19246298788694483,0.0,,-7.0,0.0
2022-08-01 08:00:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.43243243243243246,0.0,,-5.0,0.0
2022-08-01 08:00:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.27462437395659434,0.0,,-4.0,0.0
2022-08-01 08:00:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.3231270358306189,0.0,,-4.0,0.0
2022-08-01 08:00:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.27211343686698175,0.0,,-3.0,0.0
2022-08-01 08:00:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.35989445910290235,0.0,,-3.0,0.0
2022-08-01 08:00:00,1,8,8,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.20231822971549,0.0,,103.0,1.0
2022-08-01 08:00:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.30577223088923555,0.0,,-1.0,0.0
2022-08-01 08:00:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.1742063372410562,0.19246298788694483,0.0,,0.0,0.0
2022-08-01 08:00:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.1742063372410562,0.2409502262443439,0.0,,-2.0,0.0
2022-08-01 08:01:00,1,8,8,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.37109072972070895,0.112,0.0,,111.0,1.0
2022-08-01 08:05:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.3231270358306189,0.0,,-1.0,0.0
2022-08-01 08:05:00,1,8,8,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.2313131313131313,0.0,,88.0,1.0
2022-08-01 08:05:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.2313131313131313,0.0,,-2.0,0.0
2022-08-01 08:05:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.18620060526010737,0.25161290322580643,0.0,,-4.0,0.0
2022-08-01 08:05:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.18620060526010737,0.17668893838158872,0.0,,-3.0,0.0
2022-08-01 08:07:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.22838847385272146,0.0,,-5.0,0.0
2022-08-01 08:10:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.2560386473429952,0.0,,8.0,0.0
2022-08-01 08:10:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.1930379746835443,0.0,,-1.0,0.0
2022-08-01 08:19:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.23731573968584196,0.2832369942196532,0.0,,-8.0,0.0
2022-08-01 08:20:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.19567926879933528,0.0,,-6.0,0.0
2022-08-01 08:20:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.18620060526010737,0.2564841498559078,0.0,,0.0,0.0
2022-08-01 08:20:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.37109072972070895,0.26272066458982346,0.0,,-4.0,0.0
2022-08-01 08:20:00,1,8,8,69.0,67.0,93.0,9.0,0.0,29.99,0.0,NE,Cloudy,0.18779883529004954,0.26025459688826025,0.0,,-8.0,0.0
2022-08-01 08:29:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.20231822971549,0.0,,18.0,1.0
2022-08-01 08:30:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.18779883529004954,0.2163978494623656,0.0,,-6.0,0.0
2022-08-01 08:30:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.23731573968584196,0.19074492099322798,0.0,,-5.0,0.0
2022-08-01 08:30:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.24162679425837322,0.0,,-2.0,0.0
2022-08-01 08:30:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.17668893838158872,0.0,,-2.0,0.0
2022-08-01 08:30:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.23731573968584196,0.1329032258064516,0.0,,-1.0,0.0
2022-08-01 08:30:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.23731573968584196,0.2564841498559078,0.0,,0.0,0.0
2022-08-01 08:35:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.17318435754189945,0.0,,-7.0,0.0
2022-08-01 08:35:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.19551173070384223,0.0,,-6.0,0.0
2022-08-01 08:45:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.18620060526010737,0.1930379746835443,0.0,,-6.0,0.0
2022-08-01 08:45:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.18620060526010737,0.22838847385272146,0.0,,-3.0,0.0
2022-08-01 08:50:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.18779883529004954,0.26025459688826025,0.0,,-4.0,0.0
2022-08-01 08:55:00,1,8,8,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.13520749665327977,0.0,,0.0,0.0
2022-08-01 09:00:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.37109072972070895,0.35989445910290235,0.0,,50.0,1.0
2022-08-01 09:00:00,1,8,9,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.37109072972070895,0.27462437395659434,0.0,,106.0,1.0
2022-08-01 09:00:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.2596401028277635,0.0,,25.0,1.0
2022-08-01 09:00:00,1,8,9,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.27211343686698175,0.0,,5.0,0.0
2022-08-01 09:00:00,1,8,9,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.18620060526010737,0.19551173070384223,0.0,,-5.0,0.0
2022-08-01 09:00:00,1,8,9,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.23731573968584196,0.19567926879933528,0.0,,-2.0,0.0
2022-08-01 09:00:00,1,8,9,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.09374308146580308,0.19074492099322798,0.0,,-5.0,0.0
2022-08-01 09:00:00,1,8,9,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.22838847385272146,0.0,,-6.0,0.0
2022-08-01 09:05:00,1,8,9,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.18620060526010737,0.2774460266421681,0.0,,-1.0,0.0
2022-08-01 09:15:00,1,8,9,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.09090909090909091,0.0,,-6.0,0.0
2022-08-01 09:15:00,1,8,9,69.0,67.0,93.0,8.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.2409502262443439,0.0,,-2.0,0.0
2022-08-01 09:25:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.18620060526010737,0.112,0.0,,-4.0,0.0
2022-08-01 09:29:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.20689655172413793,0.0,,9.0,0.0
2022-08-01 09:30:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.37109072972070895,0.29310344827586204,0.0,,23.0,1.0
2022-08-01 09:30:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.09374308146580308,0.19458438287153654,0.0,,-3.0,0.0
2022-08-01 09:30:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.4689265536723164,0.0,,-1.0,0.0
2022-08-01 09:35:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.37109072972070895,0.19567926879933528,0.0,,-4.0,0.0
2022-08-01 09:40:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.09374308146580308,0.19551173070384223,0.0,,-4.0,0.0
2022-08-01 09:40:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.25229357798165136,0.0,,-4.0,0.0
2022-08-01 09:41:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.18779883529004954,0.19745222929936307,0.0,,37.0,1.0
2022-08-01 09:45:00,1,8,9,73.0,68.0,84.0,7.0,0.0,29.92,0.0,WSW,Cloudy,0.1742063372410562,0.23605150214592274,0.0,,295.0,1.0
2022-08-01 09:45:00,1,8,9,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.37109072972070895,0.2677238805970149,0.0,,50.0,1.0
2022-08-01 09:49:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.37109072972070895,0.2774460266421681,0.0,,10.0,0.0
2022-08-01 09:50:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.1742063372410562,0.15946843853820597,0.0,,-5.0,0.0
2022-08-01 09:50:00,1,8,9,70.0,67.0,90.0,7.0,0.0,29.97,0.0,NE,Cloudy,0.18779883529004954,0.25161290322580643,0.0,,-4.0,0.0
2022-08-01 09:55:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.18779883529004954,0.19424460431654678,0.0,,-6.0,0.0
2022-08-01 09:59:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.18620060526010737,0.2774460266421681,0.0,,0.0,0.0
2022-08-01 09:59:00,1,8,9,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.1742063372410562,0.2560386473429952,0.0,,28.0,1.0
2022-08-01 09:59:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.37109072972070895,0.19458438287153654,0.0,,-3.0,0.0
2022-08-01 09:59:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.37109072972070895,0.19074492099322798,0.0,,-7.0,0.0
2022-08-01 09:59:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.37109072972070895,0.26153846153846155,0.0,,-3.0,0.0
2022-08-01 09:59:00,1,8,9,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.1742063372410562,0.19745222929936307,0.0,,-3.0,0.0
2022-08-01 10:00:00,1,8,10,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.37109072972070895,0.25161290322580643,0.0,,-4.0,0.0
2022-08-01 10:00:00,1,8,10,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.2384439405489145,0.19567926879933528,0.0,,-9.0,0.0
2022-08-01 10:00:00,1,8,10,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.28844025066400947,0.05806451612903226,0.0,,6.0,0.0
2022-08-01 10:00:00,1,8,10,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.18620060526010737,0.16666666666666666,0.0,,-9.0,0.0
2022-08-01 10:20:00,1,8,10,70.0,67.0,90.0,8.0,0.0,29.97,0.0,ENE,Cloudy,0.23731573968584196,0.19567926879933528,0.0,,-6.0,0.0
2022-08-01 10:25:00,1,8,10,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.37109072972070895,0.26272066458982346,0.0,,12.0,0.0
2022-08-01 10:25:00,1,8,10,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.23731573968584196,0.19551173070384223,0.0,,0.0,0.0
2022-08-01 10:30:00,1,8,10,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.37109072972070895,0.3231270358306189,0.0,,7.0,0.0
2022-08-01 10:30:00,1,8,10,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.1742063372410562,0.3005181347150259,0.0,,98.0,1.0
2022-08-01 10:30:00,1,8,10,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.18620060526010737,0.19567926879933528,0.0,,-6.0,0.0
2022-08-01 10:30:00,1,8,10,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.37109072972070895,0.19551173070384223,0.0,,-8.0,0.0
2022-08-01 10:30:00,1,8,10,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.37109072972070895,0.3587830080367394,0.0,,57.0,1.0
2022-08-01 10:45:00,1,8,10,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.37109072972070895,0.2378167641325536,0.0,,-1.0,0.0
2022-08-01 10:50:00,1,8,10,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.23731573968584196,0.35989445910290235,0.0,,0.0,0.0
2022-08-01 11:00:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.37109072972070895,0.19567926879933528,1.0,,38.0,1.0
2022-08-01 11:00:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.23731573968584196,0.19458438287153654,1.0,,0.0,0.0
2022-08-01 11:00:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.23731573968584196,0.26272066458982346,1.0,,-5.0,0.0
2022-08-01 11:00:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.23731573968584196,0.3587830080367394,1.0,,-2.0,0.0
2022-08-01 11:05:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.18779883529004954,0.19745222929936307,1.0,,-5.0,0.0
2022-08-01 11:07:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.37109072972070895,0.25161290322580643,1.0,,1.0,0.0
2022-08-01 11:10:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.23731573968584196,0.2378167641325536,1.0,,-3.0,0.0
2022-08-01 11:10:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.23731573968584196,0.27462437395659434,1.0,,0.0,0.0
2022-08-01 11:11:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.18779883529004954,0.3005181347150259,1.0,,-5.0,0.0
2022-08-01 11:15:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.18620060526010737,0.2774460266421681,1.0,,-2.0,0.0
2022-08-01 11:20:00,1,8,11,71.0,68.0,90.0,5.0,0.0,29.96,0.0,NNE,Light Drizzle,0.1742063372410562,0.09090909090909091,1.0,,-4.0,0.0
2022-08-01 11:25:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.23731573968584196,0.2774460266421681,2.0,,31.0,1.0
2022-08-01 11:30:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.37109072972070895,0.33455210237659966,4.0,,46.0,1.0
2022-08-01 11:30:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.18779883529004954,0.26025459688826025,4.0,,-4.0,0.0
2022-08-01 11:30:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.18620060526010737,0.19567926879933528,4.0,,-3.0,0.0
2022-08-01 11:35:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.23731573968584196,0.27211343686698175,4.0,,-2.0,0.0
2022-08-01 11:41:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.37109072972070895,,4.0,,-3.0,0.0
2022-08-01 11:45:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.09374308146580308,0.19458438287153654,4.0,,-15.0,0.0
2022-08-01 11:45:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.09374308146580308,0.34150943396226413,4.0,,-8.0,0.0
2022-08-01 11:45:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.18779883529004954,0.24162679425837322,4.0,,24.0,1.0
2022-08-01 11:50:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.23731573968584196,0.35989445910290235,4.0,,10.0,0.0
2022-08-01 11:50:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.18779883529004954,,4.0,,-8.0,0.0
2022-08-01 11:55:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.1742063372410562,0.22838847385272146,4.0,,0.0,0.0
2022-08-01 11:55:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.1742063372410562,0.2313131313131313,4.0,,9.0,0.0
2022-08-01 11:59:00,1,8,11,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.1742063372410562,0.20231822971549,3.0,,-5.0,0.0
2022-08-01 12:00:00,1,8,12,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.18779883529004954,0.2708333333333333,4.0,,5.0,0.0
2022-08-01 12:00:00,1,8,12,72.0,67.0,84.0,3.0,0.0,29.93,0.0,ENE,Cloudy,0.37109072972070895,0.13520749665327977,4.0,,77.0,1.0
2022-08-01 12:09:00,1,8,12,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.37109072972070895,,6.0,,-2.0,0.0
2022-08-01 12:15:00,1,8,12,73.0,68.0,84.0,5.0,0.0,29.94,0.0,N,Cloudy,0.37109072972070895,0.30577223088923555,6.0,,7.0,0.0
2022-08-01 12:15:00,1,8,12,73.0,68.0,84.0,5.0,0.0,29.94,0.0,N,Cloudy,0.37109072972070895,0.35989445910290235,6.0,,15.0,1.0
2022-08-01 12:15:00,1,8,12,72.0,68.0,87.0,7.0,0.0,29.95,0.0,NNE,Cloudy,0.23731573968584196,0.19567926879933528,6.0,,5.0,0.0
2022-08-01 12:23:00,1,8,12,73.0,68.0,84.0,5.0,0.0,29.94,0.0,N,Cloudy,0.18779883529004954,0.25229357798165136,6.0,,40.0,1.0
2022-08-01 12:29:00,1,8,12,73.0,68.0,84.0,5.0,0.0,29.94,0.0,N,Cloudy,0.1742063372410562,0.17668893838158872,6.0,,31.0,1.0
2022-08-01 12:29:00,1,8,12,73.0,68.0,84.0,5.0,0.0,29.94,0.0,N,Cloudy,0.1742063372410562,0.1329032258064516,6.0,,-5.0,0.0
